text,sentiment,set
বিচারহীনততার কারণে এসব ঘটছে!!!!,sad,test
"লাশ গুম করার জন্য কি তাহলে গান পাওডার ব্যবহার করে কিনা। এই উন্নত প্রযুক্তি উন্নত বাহিনী, জংগীগোষ্ঠী ও সন্ত্রাসীদের কাছেই থাকে।",sad,test
বিচার হবে ভাই । কিন্তু ৪৫ বছর পরে হবে..!!!,fear,test
সেই বিচারটা হয়ত। আমি দেখবো না ভাই।,sad,test
তনু তো একা মরছে অারে ভাই নারায়নগন্জে সাত খুনের ঘঠনা ভুলে গেছে অার অাপনি বলতেছেন তনুর ঘঠনা।,sad,test
বাবু ভাই নারায়নগন্জ হত্যার তো বিচার হচ্ছে ভাই।,disgust,test
আমরা সয়ে নিচ্ছি তাই সুযোগের উচিত জবাব পাচ্ছি ৷ কে শুনে ভাই কার কথা? আর বুড়িগঙ্গার ডর !!!!!!!!!! তাতো সবার অন্তরে বিদ্দমান ৷,sad,test
"সোনার বাংলাদেশ বলে কথা ! জীবন দিব তবু ক্ষমতা ছাড়ব না, এই মন্ত্রে বিশ্বাসী আমরা।",disgust,test
"এসব পোষ্ট আমাদের জন্য শুধুই কল্পনায়, বাস্তবে আমাদের কয়টা লাশ পড়লো + সাথে নেতা ও প্রশাসনের কিছু ইনকাম হলো তাই আশা।",sad,test
তুমি চাংকিবাম এই দুঃখে লাকির বুকে মাথা আছাড়,sad,test
ভাই সবথেকে বড় সমস্যা এইসব রাজনীতিবিদদের ভন্ডামি দেখেও আমাদের নীরব থাকা,sad,test
"সহমত । সমস্যটা আস্তিকতা বা নাস্তিকতায় নয়, সমস্যাটা রাজনীতিবিদদের ভন্ডামীতে ।",sad,test
সবই রাজনৈতিক কারণে ব্যবহার হয়।,disgust,test
এই কথাটাই আমি সব সময় বলি। সবই ক্ষমতার লোভ,disgust,test
তারা অত্যধিক দুর্নীতিগ্রস্থ বলেই তারা বেশি ধার্মিক।,disgust,test
আপনার সাথে আমিও একমত.... কিন্তু আমার মনে হয় না যে ডা.ইমরান এইচ সরকার এর কাছে এর কোনো উত্তর আছে......!!,disgust,test
মৃত্যু ও বিনাশ দু'টি বস্তু। সৃষ্টির সঙ্গে বিচ্ছিন্ন হওয়ার নাম মৃত্যু। আর আল্লাহর সঙ্গে বিচ্ছিন্ন হওয়াই হল বিনাশ। . ---------------হযরত ইয়াহইয়া মাআয (রঃ),fear,test
"আপনাকে যখন সরকারের প্রয়োজন ছিলো দুধ কলা দিয়ে পুষছে, এখন প্রয়োজন নাই ছুড়েতো ফেলবেই ।",disgust,test
বাংলাদেশের বুইড়া রাজনীতিবিধ রাই বড় সমস্যা।।।উনাদের চিন্তা এখনো সেই পুরুনো দিনের।।,disgust,test
